Id,Timestamp,Tweet,Location ,Polarity
1.15E+18,2019-07-08 23:00,@charlesadler One wonders if @JustinTrudeau will fight this legislation now that Quebec has joined the ranks of fighting his carbon tax.....,"Calgary, Alberta",-1
1.15E+18,2019-07-08 23:00,"""Once you make emissions costly then minimizing emissions becomes a profit-maximizing activity,"" @tunderwoodPA tells @pgPoliTweets for @PittsburghPG: https://t.co/j20phLNrqs","Carlisle, PA",0
1.15E+18,2019-07-08 23:00,"Time for Brother Bob to retire.  This junket has a hidden agenda.  Why should tax payers foot the bill, again, to shake hands with private corporations who have public interests.  It's a backroom P3 circle jerk. Enough! https://t.co/tNZJLuLhyE",Yellowknife,-1
1.15E+18,2019-07-08 23:00,@TPostMillennial Quebec is only in it for themselves. They are afraid of losing jurisdiction over shoving carbon tax down Quebecois throats. If anyone is going to do it it's the province and not the feds.,,-1
1.15E+18,2019-07-08 23:00,"Well Addison (aka @SenateMajLdr)
Climate change is real and threatening.
You make fun of the New Green Deal.
Well, propose an alternative Bubba
on we are gonna Brand you next year.
Consult with some science based
economists and support a carbon tax and dividend.
Or else.",,0
1.15E+18,2019-07-08 23:02,"P.E.I., Quebec intervene in Saskatchewan's legal challenge of carbon tax https://t.co/KqWDqMeTt2 https://t.co/RPhfwUqofc","Montreal, QC",0
1.15E+18,2019-07-08 23:02,@AOC carbon tax and raising tax to 70% will fix everything right @AOC ?,nexus of the universe ,-1
1.15E+18,2019-07-08 23:03,@JoniMcLachlan @cathmckenna Lol.  Whatever.  Here answer this question honestly &amp; with an intelligent answer &amp; I'll pay your carbon tax... https://t.co/oL03Dm90s2,"Alberta, Canada ",1
1.15E+18,2019-07-08 23:03,@MMACSCOT @Paola_Dec1231 @jfinn1971 @JustinTrudeau Carbon tax is tax on everything. Just increase GST. At least its honest. Its not like carbon tax reduces literally anyones emissions or is used for any kind of meaningful incentive.,Calgary,-1
1.15E+18,2019-07-08 23:05,"@MariannMeedWard Ms Ward, just because I saw you mention buses. I'm frustrated with the bus routes in Burlington. I have to use my car because they don't run a direct grid type route like the ttc. I know it won't change. Just me thoughts. (Carbon tax in mind too). Thank you.","Burlington, Ontario",-1
1.15E+18,2019-07-08 23:06,"@JanStetic I care about the truth, not her version of the facts. She is using climate change to push a Carbon Tax cash grab, which does zero to stop pollution. Vote for a real climate plan which doesn't tax Canadians. Vote for Andrew Scheer.",,-1
1.15E+18,2019-07-08 23:10,"@PhinHarper @BrendanCormier You can't reforest or rewild en masse without some other sort of economic lever. That could be carbon credits, land tax incentives or, perhaps, a widespread approach to natural burial... ",Sydney,0
1.15E+18,2019-07-08 23:11,"@JLCWood2017 Yes - people are going to die because of our clean oil, because of our low emissions, because no carbon tax...","Toronto, Ontario",-1
1.15E+18,2019-07-08 23:11,"@marissanovetsky @JoniMcLachlan @environmentca Well it must be comming! Brace brace brace, its comming. Ice storm Ontario 98 the new norm!!!! Well kinda, sort of. But no, we mean it.this time. The end is near, save us with carbon tax, save the world!",Where I hang my hat is home,-1
1.15E+18,2019-07-08 23:11,@cathmckenna How does this liberal secret tax along with your punitive progressive carbon tax help Canadians while doing nothing for the environment. https://t.co/dmfS1c7QUR,,-1
1.15E+18,2019-07-08 23:13,"@BrianCAlbrecht So then use carbon tax to reduce negative externality while you ramp up the tree subsidies. Seems like there could be a role for both here, with an increasingly large/small role for the tree subsidies/carbon tax.","Pittsburgh, PA",1
1.15E+18,2019-07-08 23:14,Premier meets with provinces opposing carbon tax - CKLB Radio https://t.co/OAHlEeTkMb,"Yellowknife, NT, Canada",0
1.15E+18,2019-07-08 23:14,"@cathmckenna This new secret tax along with your carbon tax will be gone in October, along with you..... https://t.co/nAsihoEngK",,-1
1.15E+18,2019-07-08 23:15,"@myknittingwool @PeterJBlyth1 @JohnRob16933826 @Sunsplashsun Yes. But again, it's not correct. It just like the ""Carbon Tax"" which was not a tax. We are lazy. They spend money on allowing unused FCs to be converted into cash. I know people who would not have been affected but thought they were going to lose FCs and be double taxed.",Sydney,1
1.15E+18,2019-07-08 23:15,SK will have the backing of two provinces when it takes its carbon tax challenge to the Supreme Court. Details at 5:30 SK time w/ GX94 News.,"Yorkton, Saskatchewan",0
1.15E+18,2019-07-08 23:16,"Rather, P.E.I. is joining the court challenge simply because the province wants to have the chance to speak up in court, if necessary -- possibly even to support the tax, King said. #PhilippineCanadianInquirer https://t.co/hDAo2LpYLz https://t.co/STDDwT9v1L","Vancouver, British Columbia",0
1.15E+18,2019-07-08 23:17,"@YesBut14 @MickVillene @bruceanderson We're talking about a Carbon tax rebate. PC's had nothing to do with a carbon tax, so twisting it into a ""Harper did it before"" thing is pointless. What IS IMPORTANT, if it has been proven to be a revenue source, not an environmental plan. PERIOD.","Ottawa, Canada",-1
1.15E+18,2019-07-08 23:18,Great to see that Quebec and Prince Edward Island are intervening at the Supreme Court to support Saskatchewan's case against the federal carbon tax. This is about defending taxpayers *and* provincial jurisdiction from federal interference. https://t.co/OQBPag06rZ,"Alberta, Canada",0
1.15E+18,2019-07-08 23:18,"Neither are joining in opposition to the carbon tax so that makes you another LIAR of the #UCP 

https://t.co/dSSnAnLjPP https://t.co/H4FN6U5UHR","Surrey, British Columbia",-1
1.15E+18,2019-07-08 23:18,"@sonyasavage Neither are joining in opposition to the carbon tax so that makes you another LIAR of the #UCP 

https://t.co/dSSnAnLjPP","Surrey, British Columbia",-1
1.15E+18,2019-07-08 23:18,@adam4sj @PnPCBC @BlaineHiggs Very Strange. The Conservatives are saying they are the only party to scrap carbon tax.,,0
1.15E+18,2019-07-08 23:23,@profamirattaran Just a question if you're educated is the  carbon tax a scam to redistribute the wealth of Canada or is it really here to saved the planet.,"Calgary, Alberta",-1
1.15E+18,2019-07-08 23:23,"This is very disappointing - if you rule out a carbon tax and regulations, the only real tool left is subsidies. @AndrewScheer should just admit that he has no #climatechange plan. #ClimateBrawl #ClimateCrisis https://t.co/h7r77DOTFd","Kitchener, Ontario",-1
1.15E+18,2019-07-08 23:23,"@YesBut14 @MickVillene @bruceanderson aw cripes, who cares about the GST or any of that gibberish? Nobody is talking about that! if you say the carbon tax rebate is based on the GST, go ahead. You have zero proof of that, and it doesnt matter anyways dude. THAT was 1990. This is 2019. Not 2015, but 2019.","Ottawa, Canada",-1
1.15E+18,2019-07-08 23:23,"In a letter to Prime Minister @JustinTrudeau on Monday, @AndrewScheer surmises the new standards could increase the cost of gas by at least four cents a litre over and above the government's carbon tax. #PhilippineCanadianInquirer https://t.co/VXXiOob6yF https://t.co/SaTlfSnUGF","Vancouver, British Columbia",0
1.15E+18,2019-07-08 23:24,"@moose7766 @YesBut14 @bruceanderson This whole carbon tax fiasco will be rather moot after October, thank God.","Ottawa, ON",-1
1.15E+18,2019-07-08 23:24,@DaranDeRoiste Rubbish  greenhouse  gas is all made uP. The carbon is all a tax on everyone,west of ireland,-1
1.15E+18,2019-07-08 23:25,"Absent a full-blown carbon tax, this is why I was explaining to folks just this past weekend that we need to be taxing all platform transactions, whether paid or not. All those host servers generate significant carbon emissions. As does the data processing for user analytics. https://t.co/0c8gOV9x5Y","Atlanta, GA",-1
1.15E+18,2019-07-08 23:25,"@PalmerReport @realDonaldTrump @GOPLeader @GavinNewsom Remember when it was called global warming and they had to switch the narrative moving toward a carbon tax. What is Co2, its just plant food. Are we really looking to tax plant food?","Las Vegas, NV",-1
1.15E+18,2019-07-08 23:25,"PEI is in on Saskatchewan's side of the dispute, i.e. opposed to the carbon tax.",Ottawa,0
1.15E+18,2019-07-08 23:26,"How can anyone take this guy seriously when he calls himself ""honourable"". We all know you are far from honourable @AndrewScheer. Drop the ""caring guy"" act. Those families who have struggled actually receive rebates from the carbon tax. We know you care, just not about people.  https://t.co/UkO1lAymIl",Canada,-1
1.15E+18,2019-07-08 23:28,@waterdiviner777 A carbon tax is a way of forcing the people to pay instead of taking on the beef and dairy industries who have a far bigger impact on climate change. Which is real. (Thats a fact not an opinion) #CarbonTax #climatechange,Dublin,-1
1.15E+18,2019-07-08 23:29,@jkenney Quebec doesn't even have a carbon tax.,,0
1.15E+18,2019-07-08 23:29,@gemert1973 It's all this cool weather makes me feel like fall is here !   I forget ... does that mean we have to pay more carbon tax or less ? ,,1
1.15E+18,2019-07-08 23:30,"@cathmckenna All Canadians who support this corrupt minister 
Take the McKenna challenge :
Try to find a clip of McKenna answering any question on the scam carbon tax with a straight honest answer that corresponds with the question asked. 

 MIsinformation and disinformation. 

Try it",Canada,-1
1.15E+18,2019-07-08 23:31,@DaranDeRoiste Rubbish  carbon is good for the planet .there is no climate change like you think there is .its a made up tax hoax,west of ireland,-1
1.15E+18,2019-07-08 23:33,@AMickla @keetcanada @Alberta_UCP Millions of dollars were given to green technology. And the carbon tax on coal burning power has already lowered mercury levels in the air in Edmonton. But I guess those don't really count as climate change action though do they?,"Edmonton, Alberta",1
1.15E+18,2019-07-08 23:33,@NW_Horadam A carbon tax makes much more sense and should be less difficult  politically. Tax porn and the yellow vests would go crazy.,,-1
1.15E+18,2019-07-08 23:34,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/Tg5RtdqjoV #hw #cdnpoli https://t.co/d52dvqvhMw,"Ottawa, CANADA",0
1.15E+18,2019-07-08 23:35,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight. https://t.co/liFcNMb0OZ #cdnpoli,Toronto,0
1.15E+18,2019-07-08 23:37,"@acoyne The ""Clean Fuel Standard"" is essentially a hidden carbon tax that the Liberals don't have to refund. where they or their private sector friends get to keep most of the proceeds.  Designed to dupe the commentariat.  Apparently successfully.",Nowhere land.,-1
1.15E+18,2019-07-08 23:38,"@Lots_Of_Fun_69 This is huge reversal for Quebec to reject carbon tax. Quebec never cared about the west.  it lobbied against Energy East, against pipelines &amp; against oil, so this is a big surprise. I don't really trust Quebec on this.",Canada,-1
1.15E+18,2019-07-08 23:38,"@JayInslee Jay, no one cares about you and your returns, along with your failed policies in WA, and poor leadership. You lied to WA voters, promising to not raise taxes or fees on Dori Monson radio show, when running for Governor.  The voters turned down Inslee's carbon tax twice.",,-1
1.15E+18,2019-07-08 23:39,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/ITIz1C4shd https://t.co/lPStgnGRF8,"Calgary, Alberta",0
1.15E+18,2019-07-08 23:39,Quebec intervenes in Saskatchewan's challenge of carbon tax https://t.co/qsGrRbx7Oy https://t.co/M7otlnliMg,Montreal,0
1.15E+18,2019-07-08 23:40,"jkenney: RT jackmintz: This is a major development. With over two-thirds of the population represented by 7 provinces opposed to a carbon tax, a po...",Canada,-1
1.15E+18,2019-07-08 23:40,So are we gonna die from global warming or PTSD again if we don't rise the carbon tax? https://t.co/eWCdIFzKxQ,Russian Bot Headquarter Moscow,-1
1.15E+18,2019-07-08 23:40,"While some would have us believe that putting a price on pollution hurts the economy and doesn't reduce climate-destabilizing carbon emissions, B.C.'s record clearly shows this rhetoric doesn't stand up to the facts #carbonpricing @Pembina https://t.co/ZsV9Cgrk3w #climateaction","Vancouver, British Columbia",1
1.15E+18,2019-07-08 23:40,"@JayInslee Jay, no one cares about you and your returns, along with your failed policies in WA, and poor leadership. You lied to WA voters, promising to not raise taxes or fees on Dori Monson radio show, when running for Governor.  The voters turned down Inslee's carbon tax twice.",,-1
1.15E+18,2019-07-08 23:42,#Canada: New Brunswick drops carbon tax legal challenge | Power &amp; Politics https://t.co/upaWqCJPfh,The America's.,0
1.15E+18,2019-07-08 23:43,"@JayInslee Jay, no one cares about you and your returns, along with your failed policies in WA, and poor leadership. You lied to WA voters, promising to not raise taxes or fees on Dori Monson radio show, when running for Governor.  The voters turned down Inslee's carbon tax twice.",,-1
1.15E+18,2019-07-08 23:44,"Scheer vows to scrap clean fuel standard, calls Liberal plan a 'secret fuel tax.' This man just doesn't get it: we need to do everything we can to lower carbon emissions now to push back against #GlobalWarming. ""Tax"" of course is dog whistling.#cdnpoli https://t.co/m3LFXhpLh2",Somewhere in the known world,1
1.15E+18,2019-07-08 23:45,"@cookie_word @profamirattaran I am anti carbon tax It is inflationary. 
G.S.T. is even worse though. Seemingly any tax that is sold to us as revenue neutral is conpounded in the market place to ruin are cost of living",,-1
1.15E+18,2019-07-08 23:46,"@R11RT @AndrewScheer You do know that every item you buy has carbon tax, don't you? You know that home heating natural gas is being carbon taxed, don't you?",,-1
1.15E+18,2019-07-08 23:47,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/8CKapceIbP,"Calgary, Alberta",0
1.15E+18,2019-07-08 23:47,"@EngancheWorld @JeffMerkley @amandalitman Kate took them away IN REAL LIFE. 
 2017 She signed the CLIMATE ACCORD and is FORCING UNITED NATION MANDATES on us &gt;
 that Carbon tax &gt; WE ARE NOT ALLOWED TO VOTE ON &gt;
the Drivers License for illegals WE SOUNDLY VOTED DOWN &gt;
now FORCED UPON US &gt; OUR VOTE WAS TAKEN AWAY",United Sates of America,0
1.15E+18,2019-07-08 23:47,"https://t.co/vz4kw8Uzv7

New Brunswick Premier Blaine Higgs is abandoning plans to launch a legal challenge of the federal carbon tax but said he will continue to intervene in Saskatchewan's ongoing legal challenge to the federal carbon pricing backstop. https://t.co/0cFvXtqHgY",worldwide,0
1.15E+18,2019-07-08 23:47,@StephenPunwasi @AdamBolt13 @CineplexMovies The same way a bunch of entitled pricks thinks my right to not pay a carbon tax is an exercise in debate.,,-1
1.15E+18,2019-07-08 23:47,@DaranDeRoiste This carbon tax is just another screw the punter scam. Fuck all being down about these polluters. Scrap the Dublin Airport runway extension now. https://t.co/T1AaQIgQHX,,-1
1.15E+18,2019-07-08 23:48,"#Ottawa needs to boost carbon tax by $50 a tonne to meet #emissions reduction targets: budget officer
https://t.co/bbDuhLfPH3","Alberta, Canada",0
1.15E+18,2019-07-08 23:48,"@GlobalRegina It's all bullshit, just like the Application for Leave to Appeal to @SCC_eng Intevenor status, Joke, the fed carbon tax has ""force and effect"" in each Prov &amp; Terr, therefore Provs can't request Intervenor status as they are part of the Constitutional Challenge or Reference itself",Canada,-1
1.15E+18,2019-07-08 23:48,@bruce_arthur @Sheila_Copps Can someone remind me how much Ford's legal challenge of the carbon tax cost or the stickers gas stations have to display showing the misleading carbon tax graph?,,0
1.15E+18,2019-07-08 23:49,@Alberta_UCP Well connected they don't have a carbon tax that seems pretty silly. You Cons never seem to make much sense.,"Ontario, Canada",-1
1.15E+18,2019-07-08 23:50,'Conservatives cannot defeat climate alarmism and the fundamental threat to freedom that it represents unless we defend first principles.' https://t.co/9YyNuxZiu1 https://t.co/l9xB6Wh73v,New York,-1
1.15E+18,2019-07-08 23:50,"@bobathon Now think about those who believe that humans are causing climate change...what do they propose? Most say to get rid of big oil or tax carbon use or else the planet will die.
That is not science but an ideology.",,-1
1.15E+18,2019-07-08 23:51,@EPolsom @conradnobert I agree everyone that accepts money back from carbon tax should donate it to the cause  of fighting climate change.,,1
1.15E+18,2019-07-08 23:53,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight: https://t.co/BtQjzyzmi5 https://t.co/wqFbKiI4Ue,Fredericton,0
1.15E+18,2019-07-08 23:54,"@GlobalRegina @SCC_eng Does this mean Ont has the right to submit a different Constitutional Challenge or Reference to the SCC as Sask &amp; Ont are 2 Provs in Canada's so-called Confederation, only 1 federal Carbon Tax, which the Ont Court claimed was a LAW, not a Tax,LAWS shall be consistent in each Prov",Canada,0
1.15E+18,2019-07-08 23:54,"I'm still very mad about this. Regulation, not taxes is what Scheer said. Making our fuel cleaner is regulation, not a secret tax. And it will have a very real and very direct impact on our carbon emissions.","Edmonton, Alberta - Treaty 6",1
1.15E+18,2019-07-08 23:54,"@bruceanderson And no carbon tax. So is this a winning plan. For a lot of short sighted, live in the moment Cdns it's good enough.","Mississauga, Ontario",1
1.15E+18,2019-07-08 23:54,The fact that ANYBODY let alone a politician not only THINKS a carbon tax is a good idea in CANADA no less but moves mountains to impose such a tax is THE MOST concerning part of all of this second only to members of the voting public who support it. https://t.co/kUFFaeNEaI,,-1
1.15E+18,2019-07-08 23:56,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/xlmjdJ1I0q #AB,"Alberta, Canada",0
1.15E+18,2019-07-08 23:59,Toronto Star experts claim all this can be avoided by paying a carbon tax. Toronto Star experts validated the claims of the other experts from the expert panel of experts. https://t.co/zrTM5fknCZ,Toronto,1
1.15E+18,2019-07-08 23:59,Quebec Sides With Saskatchewan In Carbon Tax Court Fight https://t.co/hrtNzEJNun,"Winnipeg, Manitoba",0
1.15E+18,2019-07-08 23:59,@magiver1001 @MarkFriesen08 @phil_rack @trishshirlaw @AGRichard1 @DaneMckerness @PaulSR36855907 @anna_938 @RickRed10 @grannycindy57 @jeffg463 @Cherylscotian1 @Orkidnut @Valerie24190901 @RickClarke2017 @ITS_LIISA_ @HedinBill @JohnAll63815927 @DestinyParadigm @gunz_tom @Lyndamathews25 @sideshow_bo @Janie_St_K @GayleneSass @HaveWeAllGoneM1 @leighgt @davidmo26019984 @SaskLass @SusanIverach @pat69817036 @boysha @canada_rj @nixi_nixon @wendyfanning @LDawg05 @Danbalkwill1 @JIsaacsonV2 @imwiththeband9 @bgirl0001 @ErikLuczak @NewImproved9 @Tigergeorgie @big_ross55 @SChad71593015 @FPVaughanIII @greg_scott84 @bornalbertan @AlbertanPatriot @NotMyCanada1957 @BrentDgls I'll stick to the facts. Bernier is a globalist who's not pulling out of u.n. and his plan opens the door for provinces to be allowed to impose carbon tax. And pipelines will still be tied up in courts under his policies.,,0
1.15E+18,2019-07-09 0:00,Horgan preps for defence of B.C.'s carbon tax at premiers' meeting https://t.co/1vuHk7fakK https://t.co/n14ufFoxa7,"Vancouver, B.C. Canada",-1
1.15E+18,2019-07-09 0:01,"@GlobalRegina @SCC_eng ""National Climate Emergency"", if the fed Carbon Tax is a LAW, All Constitutional Challenges or References should be Consolidated into 1 Proceeding before the ""General Court of Appeal for Canada"" as specified in s.101 of the Constitution Act 1867,LAWS shall be Consistent in Canada",Canada,0
1.15E+18,2019-07-09 0:01,@kevin_wiener @ezralevant @profamirattaran - certainly no dumber than a carbon tax or favouring SNC #Libcorruption,,-1
1.15E+18,2019-07-09 0:02,"@Alberta_UCP The carbon tax pays $ to citizens and penalizes polluters. IT has the support of climate scientists, Nobel prize winners and economists.  Carbon pricing works! https://t.co/RQeBx0VDJs",Citizen,1
1.15E+18,2019-07-09 0:02,"@cathmckenna Apply a carbon tax to goods manufactured outside of Canada. It would spur Canadian manufacturers, and would only really piss off China and India, and we already dropped the ball on those relations files.",,1
1.15E+18,2019-07-09 0:03,"@Augustlands @PnPCBC @BlaineHiggs @VassyKapelos Or maybe they're quoting Justin Trudeau, who has himself referred to the price on carbon is a ""tax.""","New Brunswick, Canada",-1
1.15E+18,2019-07-09 0:05,@CIimateBarbie @uOttawa @profamirattaran They are only good for raping taxpayers to fund new arrivals for secondary education when our own can't even attendnbecause of affordability and now the Nazi carbon tax where workers are slaving for everyone else's good time.,Winterpeg ,-1
1.15E+18,2019-07-09 0:05,"@Paola_Dec1231 @JustinTrudeau King (of PEI) is obviously another scientific illiterate and will be of little, if any use, in fighting against the insane carbon tax.
Of course climate change is real and as far as we know, there is not a damn thing we can or should do about it. Check the science...","Yarmouth, Nova Scotia",-1
1.15E+18,2019-07-09 0:07,John Horgan preps for defence of B.C.'s carbon tax at premiers' meeting https://t.co/Z5G2LdG2pK https://t.co/gEFQ5maBAT,"Vancouver, B.C.",0
1.15E+18,2019-07-09 0:11,"@danslevin @EricCrampton @paulbrislen What level of CO2e emissions from cars
Is acceptable? Let's stop dancing around and just ensure that ICE vehicles are increasingly expensive to own and operate.
It may not be politically viable yet to impose a properly priced carbon tax, but this measure will help somewhat.","Berlin, Germany",0
1.15E+18,2019-07-09 0:11,@JasminePickel These court challenges cost money. I don't like my tax dollars going to lawyers win or lose. Challenging the Carbon tax /rebate is a waste of my money,"Toronto, Ontario",-1
1.15E+18,2019-07-09 0:12,Latest: New Brunswick drops carbon tax legal challenge | Power &amp; Politics https://t.co/glF9nwOieF,The America's.,0
1.15E+18,2019-07-09 0:12,@NRO 3 billion people will cook their dinners over an open fire tonight. What would be their carbon tax?,,-1
1.15E+18,2019-07-09 0:12,@theprovince This carbon tax is just a money grab on ordinary people by the political elite we in BC are paying the highest gas prices in North America,,-1
1.15E+18,2019-07-09 0:12,@Adam_Stirling I'd note though for a 10% reduction to be cost effective compared to the carbon tax it would have to cost around 1 cent. Which I doubt it does.,,0
1.15E+18,2019-07-09 0:13,"I hear you @karliwithakay! Born and raised here, proud daughter of an oilman. I love the idea of a carbon tax. A teacher who is scared by everything this current government says/does related to education. Vent, rant away. Peace. https://t.co/s1s6IONA5e",Edmonton,1
1.15E+18,2019-07-09 0:13,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight | CBC News https://t.co/iQspW5L9MK,Saint-Quentin,0
1.15E+18,2019-07-09 0:14,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/3gmCr8axwr,France,0
1.15E+18,2019-07-09 0:14,@Polkameister No secret here. The PBO has said the carbon tax needs to be 5x higher = $100 tonne so that's the # the Liberals will set for the carbon tax.,,0
1.15E+18,2019-07-09 0:16,"P.E.I., Quebec intervene in Saskatchewan's legal challenge of carbon tax https://t.co/XJFPyaSDok","Vancouver, BC",0
1.15E+18,2019-07-09 0:17,"@CBCSask It's not a tax. 
It's new minimum regulations for an industry which has direct influence on carbon emissions. 
Canada's talented chemical engineers will find affordable solutions to these new regulations that will make a meaningful impact on emissions.",Canada,1
1.15E+18,2019-07-09 0:18,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight https://t.co/bZtyQGKdSf https://t.co/KgLtCvku0D,Canada,0
1.15E+18,2019-07-09 0:19,"@jyduclos @cathmckenna Take the McKenna challenge:
Try to find a clip of McKenna answering any question on the scam carbon tax with a straight honest answer that corresponds with the question asked. 

I encourage all Canadians to take the challenge",Canada,0
1.15E+18,2019-07-09 0:21,"Maybe he realizes that this is a pointless fight that will only end up wasting taxpayers' money?

If only Doug Ford would get the memo.

https://t.co/aEgpHCa3DX",Canada,-1
1.15E+18,2019-07-09 0:21,Why the @guardian says it's high time to create a World Carbon Bank #ClimateCrisis https://t.co/fbY7xisHpa,Global,1
1.15E+18,2019-07-09 0:22,"@GlobalRegina @SCC_eng Representation through Taxation, isn't that the first basic Principle in a Constitutional based Democracy, no Representation when govs are allowed to submit 14 different Constitutional Challenges or References to the SCC based on 1 Federal Carbon Pricing Law, or Tax without a Law",Canada,-1
1.15E+18,2019-07-09 0:23,"@scottsantens @cameron_kasky @TheView @AndrewYang Carbon tax specifically Alberta is the worst) then you have the top earners limiting their income (cut a chunk of tax) or simply moving removing all of their tax 
Or their favorite option give to charity they own for a tax break",,-1
1.15E+18,2019-07-09 0:24,"""Powerful conservative leaders from across the country are suddenly united against Justin Trudeau's carbon tax plan. And they're spoiling for a fight."" - Wells  

Won't RT the article by Trudeau-apologist, Wells, but do provide the cover pic in Macleans, Nov 7, 2018
#cdnpoli https://t.co/5huWPYLztW",Calgary,-1
1.15E+18,2019-07-09 0:26,@environmentca Under everyone else....'When they files their taxes' what monkey wrote this drivel!?  Seriously you expect us to trust you and believe it n this complex plan but you can't string a sentence together! God help us! Oh and I want my carbon tax money back!,"Olds, Alberta",-1
1.15E+18,2019-07-09 0:26,@RachieBabe079 @magiver1001 @MarkFriesen08 @trishshirlaw @AGRichard1 @DaneMckerness @PaulSR36855907 @anna_938 @RickRed10 @grannycindy57 @jeffg463 @Cherylscotian1 @Orkidnut @Valerie24190901 @RickClarke2017 @ITS_LIISA_ @HedinBill @JohnAll63815927 @DestinyParadigm @gunz_tom @Lyndamathews25 @sideshow_bo @Janie_St_K @GayleneSass @HaveWeAllGoneM1 @leighgt @davidmo26019984 @SaskLass @SusanIverach @pat69817036 @boysha @canada_rj @nixi_nixon @wendyfanning @LDawg05 @Danbalkwill1 @JIsaacsonV2 @imwiththeband9 @bgirl0001 @ErikLuczak @NewImproved9 @Tigergeorgie @big_ross55 @SChad71593015 @FPVaughanIII @greg_scott84 @bornalbertan @AlbertanPatriot @NotMyCanada1957 @BrentDgls Let's see how much they like paying his carbon tax and funding his Open Migration initiatives.,"Ottawa, Ontario",0
1.15E+18,2019-07-09 0:27,"@C_Resists Furthermore, BC, PEI and Quebec will also be apart of the Supreme Court case. Although, PEI and BC are for the carbon tax. Quebec isn't against it but they want to keep their cap-and-trade system. Source : https://t.co/nUT8XE16CR",The Maze,0
1.15E+18,2019-07-09 0:28,"""..and if all your Premier friends threw taxpayer money off a bridge would you do it?"" Premier Higgs remembered the advice we all get as children.  https://t.co/Jiuw8yBli8",Ottawa or Cape Breton,0
1.15E+18,2019-07-09 0:29,"""""As an island province we can't pretend that climate change isn't a real issue because we see it and live it every single day,"" King said.""

I guess Kenney, Ford, Scheer, et al didn't get the memo. https://t.co/rmFwQnjatx","Calgary, Alberta, Canada",1
1.15E+18,2019-07-09 0:30,@manny_ottawa @cathmckenna That's because California doesn't have a carbon tax. If they did then seismic activity would stop.,Canada,-1
1.15E+18,2019-07-09 0:30,"""In terms of net positive impact, payment for carbon storage as biomass in healthy landscapes may hold more long term promise than a carbon tax on pollution, especially as the inevitable (although sadly delayed), shift towards renewable energy and clean transportation continues.""","Merida, Yucatan, Mexico",1
1.15E+18,2019-07-09 0:31,"@matthewdesteur @AndrewScheer He could be including this tax plus the carbon tax for fuel, home heating, cost of goods extra. [?].... it could just be a misunderstanding or poorly worded.",Edmonton,1
1.15E+18,2019-07-09 0:31,"""Scheer promises to scrap clean fuel standards along carbon tax if elected"" https://t.co/Sx8xR82pXE","iPhone: 49.283997,-123.111649",-1
1.15E+18,2019-07-09 0:31,@fordnation @calgarystampede Hmmm and here I thought your trip out west was to sit down with the other western con premiers and shit disturb about the carbon tax. Oh wait you did do that!,"Ontario, Canada",-1
1.15E+18,2019-07-09 0:31,"@thehound0 @MaximeBernier Do you really expect me to believe YOUR science? 
https://t.co/8svEKhxYzI Pluto's icecaps melting

  https://t.co/GUSiQaNSTw 
Mars icecaps melting 

https://t.co/9PUNed5749
 Saturn rings melting. 

Pay the dam CARBON TAX before the whole solar system melts.",,-1
1.15E+18,2019-07-09 0:31,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight | CBC News https://t.co/TK9cGcOQcD,,0
1.15E+18,2019-07-09 0:32,New Brunswick Premier Blaine Higgs abandons planned carbon tax court fight Canada https://t.co/odwX9wcn2a,United States,0
1.15E+18,2019-07-09 0:32,"@thehound0 @MaximeBernier Simple question Mr. Science
Which country is the leader in CO2 reduction with NO CARBON TAX?",,0
1.15E+18,2019-07-09 0:33,Oh sure voluntary measures....they'll work...Scheer promises to scrap clean fuel standards alongside carbon tax if elected https://t.co/MHSLFIWv4m,Peterborough,-1
1.15E+18,2019-07-09 0:34,"@Screamingagain @SenSanders Ugh no. Markets trade actual goods like oil, aluminum, grain. Carbon taxes aren't a tax on a good or service. It's a fake market","Colorado Springs, CO",-1
1.15E+18,2019-07-09 0:34,"Scheer's Climate Plan Would Force Big Polluters to Reinvest in Green Tech, Not Punish Working Canadians w/ Carbon Tax - https://t.co/iKThSbnvlJ     

#CarbonTax #CarbonTaxScam #ClimateEmergency #ClimateChange #7UMMIT #Cdnpoli #OttNews #Environment #OttNews #Ottawa","Toronto, Ontario",1
1.15E+18,2019-07-09 0:34,And @cathmckenna is head cheerleader of the doomsday cult.  Well done. Maybe put some carbon tax grab dollars into mental health services and go full circle.  #cndpoli https://t.co/CaXFcRPz9D,Vancouver,-1
1.15E+18,2019-07-09 0:34,@PoliticalChunks 'you believe Scheer. He has promised to send our carbon tax money to china. He won't tell us how many immigrants he is going to let in. Why is that? No transparency there. Have you read his platform?,,1
